gene_id,RBP,gene_name,phenotype,is_phenotype
FBgn0039924,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0039924,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0039924,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0039924,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0039924,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0039924,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0039924,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0039924,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0039924,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0039927,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0039927,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0039927,syp_targets,NA,pheno_NB_less,FALSE
FBgn0039927,syp_targets,NA,pheno_NB_more,FALSE
FBgn0039927,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0039927,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0039927,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0039927,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0039927,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0039927,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0039927,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0039927,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0039927,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0039927,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0039928,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0039928,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0039928,syp_targets,NA,pheno_NB_less,FALSE
FBgn0039928,syp_targets,NA,pheno_NB_more,FALSE
FBgn0039928,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0039928,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0039928,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0039928,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0039928,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0039928,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0039928,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0039928,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0039928,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0039928,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0039929,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0039929,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0039929,syp_targets,NA,pheno_NB_less,FALSE
FBgn0039929,syp_targets,NA,pheno_NB_more,FALSE
FBgn0039929,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0039929,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0039929,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0039929,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0039929,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0039929,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0039929,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0039929,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0039929,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0039929,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0039970,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0039970,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0039970,syp_targets,NA,pheno_NB_less,FALSE
FBgn0039970,syp_targets,NA,pheno_NB_more,FALSE
FBgn0039970,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0039970,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0039970,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0039970,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0039970,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0039970,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0039970,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0039970,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0039970,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0039970,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0039977,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0039977,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0039977,syp_targets,NA,pheno_NB_less,FALSE
FBgn0039977,syp_targets,NA,pheno_NB_more,FALSE
FBgn0039977,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0039977,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0039977,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0039977,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0039977,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0039977,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0039977,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0039977,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0039977,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0039977,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0040009,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0040009,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0040009,syp_targets,NA,pheno_NB_less,FALSE
FBgn0040009,syp_targets,NA,pheno_NB_more,FALSE
FBgn0040009,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0040009,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0040009,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0040009,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0040009,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0040009,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0040009,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0040009,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0040009,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0040009,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0040010,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0040010,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0040010,syp_targets,NA,pheno_NB_less,FALSE
FBgn0040010,syp_targets,NA,pheno_NB_more,FALSE
FBgn0040010,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0040010,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0040010,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0040010,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0040010,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0040010,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0040010,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0040010,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0040010,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0040010,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0040011,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0040011,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0040011,syp_targets,NA,pheno_NB_less,FALSE
FBgn0040011,syp_targets,NA,pheno_NB_more,FALSE
FBgn0040011,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0040011,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0040011,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0040011,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0040011,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0040011,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0040011,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0040011,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0040011,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0040011,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0040064,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0040064,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0040064,syp_targets,NA,pheno_NB_less,FALSE
FBgn0040064,syp_targets,NA,pheno_NB_more,FALSE
FBgn0040064,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0040064,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0040064,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0040064,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0040064,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0040064,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0040064,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0040064,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0040064,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0040064,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0040066,syp_targets,wds,pheno_NB_larger,FALSE
FBgn0040066,syp_targets,wds,pheno_NB_smaller,FALSE
FBgn0040066,syp_targets,wds,pheno_NB_less,TRUE
FBgn0040066,syp_targets,wds,pheno_NB_more,FALSE
FBgn0040066,syp_targets,wds,pheno_NB_abnormalshape,FALSE
FBgn0040066,syp_targets,wds,pheno_GMC_larger,FALSE
FBgn0040066,syp_targets,wds,pheno_GMC_smaller,FALSE
FBgn0040066,syp_targets,wds,pheno_GMC_shorterlineage,TRUE
FBgn0040066,syp_targets,wds,pheno_GMC_longerlineage,FALSE
FBgn0040066,syp_targets,wds,pheno_GMC_abnormalshape,FALSE
FBgn0040066,syp_targets,wds,pheno_GFP_aggregatenumber,TRUE
FBgn0040066,syp_targets,wds,pheno_GFP_aggregatesize,FALSE
FBgn0040066,syp_targets,wds,pheno_Underproliferation,TRUE
FBgn0040066,syp_targets,wds,pheno_Overproliferation,FALSE
FBgn0040070,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0040070,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0040070,syp_targets,NA,pheno_NB_less,FALSE
FBgn0040070,syp_targets,NA,pheno_NB_more,FALSE
FBgn0040070,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0040070,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0040070,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0040070,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0040070,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0040070,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0040070,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0040070,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0040070,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0040070,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0040285,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0040285,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0040285,syp_targets,NA,pheno_NB_less,FALSE
FBgn0040285,syp_targets,NA,pheno_NB_more,FALSE
FBgn0040285,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0040285,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0040285,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0040285,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0040285,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0040285,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0040285,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0040285,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0040285,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0040285,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0040395,syp_targets,Unc-76,pheno_NB_larger,FALSE
FBgn0040395,syp_targets,Unc-76,pheno_NB_smaller,FALSE
FBgn0040395,syp_targets,Unc-76,pheno_NB_less,TRUE
FBgn0040395,syp_targets,Unc-76,pheno_NB_more,FALSE
FBgn0040395,syp_targets,Unc-76,pheno_NB_abnormalshape,FALSE
FBgn0040395,syp_targets,Unc-76,pheno_GMC_larger,FALSE
FBgn0040395,syp_targets,Unc-76,pheno_GMC_smaller,FALSE
FBgn0040395,syp_targets,Unc-76,pheno_GMC_shorterlineage,TRUE
FBgn0040395,syp_targets,Unc-76,pheno_GMC_longerlineage,FALSE
FBgn0040395,syp_targets,Unc-76,pheno_GMC_abnormalshape,FALSE
FBgn0040395,syp_targets,Unc-76,pheno_GFP_aggregatenumber,FALSE
FBgn0040395,syp_targets,Unc-76,pheno_GFP_aggregatesize,FALSE
FBgn0040395,syp_targets,Unc-76,pheno_Underproliferation,TRUE
FBgn0040395,syp_targets,Unc-76,pheno_Overproliferation,FALSE
FBgn0041582,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0041582,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0041582,syp_targets,NA,pheno_NB_less,FALSE
FBgn0041582,syp_targets,NA,pheno_NB_more,FALSE
FBgn0041582,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0041582,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0041582,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0041582,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0041582,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0041582,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0041582,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0041582,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0041582,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0041582,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0041604,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0041604,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0041604,syp_targets,NA,pheno_NB_less,FALSE
FBgn0041604,syp_targets,NA,pheno_NB_more,FALSE
FBgn0041604,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0041604,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0041604,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0041604,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0041604,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0041604,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0041604,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0041604,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0041604,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0041604,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0041775,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0041775,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0041775,syp_targets,NA,pheno_NB_less,FALSE
FBgn0041775,syp_targets,NA,pheno_NB_more,FALSE
FBgn0041775,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0041775,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0041775,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0041775,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0041775,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0041775,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0041775,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0041775,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0041775,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0041775,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0042132,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0042132,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0042132,syp_targets,NA,pheno_NB_less,FALSE
FBgn0042132,syp_targets,NA,pheno_NB_more,FALSE
FBgn0042132,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0042132,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0042132,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0042132,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0042132,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0042132,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0042132,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0042132,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0042132,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0042132,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0044323,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0044323,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0044323,syp_targets,NA,pheno_NB_less,FALSE
FBgn0044323,syp_targets,NA,pheno_NB_more,FALSE
FBgn0044323,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0044323,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0044323,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0044323,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0044323,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0044323,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0044323,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0044323,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0044323,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0044323,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0044324,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0044324,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0044324,syp_targets,NA,pheno_NB_less,FALSE
FBgn0044324,syp_targets,NA,pheno_NB_more,FALSE
FBgn0044324,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0044324,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0044324,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0044324,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0044324,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0044324,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0044324,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0044324,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0044324,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0044324,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0046696,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0046696,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0046696,syp_targets,NA,pheno_NB_less,FALSE
FBgn0046696,syp_targets,NA,pheno_NB_more,FALSE
FBgn0046696,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0046696,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0046696,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0046696,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0046696,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0046696,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0046696,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0046696,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0046696,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0046696,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0046704,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0046704,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0046704,syp_targets,NA,pheno_NB_less,FALSE
FBgn0046704,syp_targets,NA,pheno_NB_more,FALSE
FBgn0046704,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0046704,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0046704,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0046704,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0046704,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0046704,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0046704,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0046704,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0046704,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0046704,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0050009,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0050009,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0050009,syp_targets,NA,pheno_NB_less,FALSE
FBgn0050009,syp_targets,NA,pheno_NB_more,FALSE
FBgn0050009,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0050009,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0050009,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0050009,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0050009,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0050009,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0050009,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0050009,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0050009,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0050009,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0050232,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0050232,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0050232,syp_targets,NA,pheno_NB_less,FALSE
FBgn0050232,syp_targets,NA,pheno_NB_more,FALSE
FBgn0050232,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0050232,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0050232,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0050232,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0050232,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0050232,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0050232,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0050232,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0050232,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0050232,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0050254,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0050254,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0050254,syp_targets,NA,pheno_NB_less,FALSE
FBgn0050254,syp_targets,NA,pheno_NB_more,FALSE
FBgn0050254,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0050254,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0050254,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0050254,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0050254,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0050254,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0050254,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0050254,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0050254,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0050254,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0050297,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0050297,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0050297,syp_targets,NA,pheno_NB_less,FALSE
FBgn0050297,syp_targets,NA,pheno_NB_more,FALSE
FBgn0050297,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0050297,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0050297,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0050297,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0050297,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0050297,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0050297,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0050297,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0050297,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0050297,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0051140,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0051140,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0051140,syp_targets,NA,pheno_NB_less,FALSE
FBgn0051140,syp_targets,NA,pheno_NB_more,FALSE
FBgn0051140,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0051140,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0051140,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0051140,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0051140,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0051140,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0051140,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0051140,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0051140,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0051140,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0051224,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0051224,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0051224,syp_targets,NA,pheno_NB_less,FALSE
FBgn0051224,syp_targets,NA,pheno_NB_more,FALSE
FBgn0051224,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0051224,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0051224,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0051224,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0051224,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0051224,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0051224,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0051224,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0051224,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0051224,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0051739,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0051739,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0051739,syp_targets,NA,pheno_NB_less,FALSE
FBgn0051739,syp_targets,NA,pheno_NB_more,FALSE
FBgn0051739,syp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0051739,syp_targets,NA,pheno_GMC_larger,FALSE
FBgn0051739,syp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0051739,syp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0051739,syp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0051739,syp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0051739,syp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0051739,syp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0051739,syp_targets,NA,pheno_Underproliferation,FALSE
FBgn0051739,syp_targets,NA,pheno_Overproliferation,FALSE
FBgn0051908,syp_targets,NA,pheno_NB_larger,FALSE
FBgn0051908,syp_targets,NA,pheno_NB_smaller,FALSE
FBgn0051908,syp_targets,NA,pheno_NB_less,FALSE
FBgn0051908,syp_targets,NA,pheno_NB_more,FALSE
